run_id,timestamp,event,video_id,keyword,duration_s,batch_size,status,detail
20260707T100811_a53ac0,2026-07-07T10:08:11.275676+00:00,run_start,,,0.0,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:11.773070+00:00,keyword_search,,messi,0.483,1,ok,results=50
20260707T100811_a53ac0,2026-07-07T10:08:11.837688+00:00,video_stats_fetch,_R_WVxW8N3A,messi,0.0645,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:11.894972+00:00,channel_stats_fetch,_R_WVxW8N3A,messi,0.0572,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:11.895044+00:00,transcript_fetch,_R_WVxW8N3A,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:08:11.973234+00:00,thumbnail_download,_R_WVxW8N3A,messi,0.0782,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.036135+00:00,video_stats_fetch,EsZcf4Qn9oM,messi,0.0628,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.091107+00:00,channel_stats_fetch,EsZcf4Qn9oM,messi,0.0549,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.091169+00:00,transcript_fetch,EsZcf4Qn9oM,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:08:12.174449+00:00,thumbnail_download,EsZcf4Qn9oM,messi,0.0833,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.225917+00:00,video_stats_fetch,3crHpC7zD38,messi,0.0514,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.274353+00:00,channel_stats_fetch,3crHpC7zD38,messi,0.0483,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.274393+00:00,transcript_fetch,3crHpC7zD38,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:08:12.351186+00:00,thumbnail_download,3crHpC7zD38,messi,0.0768,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.405711+00:00,video_stats_fetch,yv7GbosCV7I,messi,0.0544,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.463892+00:00,channel_stats_fetch,yv7GbosCV7I,messi,0.0581,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.464004+00:00,transcript_fetch,yv7GbosCV7I,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:08:12.534402+00:00,thumbnail_download,yv7GbosCV7I,messi,0.0703,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.581757+00:00,video_stats_fetch,HgZCOkHVlFk,messi,0.0472,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.654648+00:00,channel_stats_fetch,HgZCOkHVlFk,messi,0.0728,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:12.654769+00:00,transcript_fetch,HgZCOkHVlFk,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:08:12.728400+00:00,thumbnail_download,HgZCOkHVlFk,messi,0.0736,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:28.718188+00:00,llm_batch_call,,messi,15.9894,5,ok,
20260707T100811_a53ac0,2026-07-07T10:08:28.718630+00:00,csv_write,_R_WVxW8N3A,messi,0.0,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:08:28.871590+00:00,comment_page_fetch,_R_WVxW8N3A,messi,0.1529,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:08:28.873431+00:00,csv_write,_R_WVxW8N3A,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:29.068423+00:00,comment_page_fetch,_R_WVxW8N3A,messi,0.1949,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:08:29.070212+00:00,csv_write,_R_WVxW8N3A,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:29.226973+00:00,comment_page_fetch,_R_WVxW8N3A,messi,0.1567,100,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:08:29.228693+00:00,csv_write,_R_WVxW8N3A,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:29.230091+00:00,csv_write,3crHpC7zD38,messi,0.0001,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:08:29.463683+00:00,comment_page_fetch,3crHpC7zD38,messi,0.2334,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:08:29.464110+00:00,csv_write,3crHpC7zD38,messi,0.0003,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:29.677837+00:00,comment_page_fetch,3crHpC7zD38,messi,0.2137,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:08:29.679858+00:00,csv_write,3crHpC7zD38,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:29.893907+00:00,comment_page_fetch,3crHpC7zD38,messi,0.214,100,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:08:29.895881+00:00,csv_write,3crHpC7zD38,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:30.166155+00:00,comment_page_fetch,3crHpC7zD38,messi,0.2702,100,ok,page=4
20260707T100811_a53ac0,2026-07-07T10:08:30.167101+00:00,csv_write,3crHpC7zD38,messi,0.0007,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:30.315316+00:00,comment_page_fetch,3crHpC7zD38,messi,0.1482,100,ok,page=5
20260707T100811_a53ac0,2026-07-07T10:08:30.317348+00:00,csv_write,3crHpC7zD38,messi,0.0016,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:30.503351+00:00,comment_page_fetch,3crHpC7zD38,messi,0.1859,100,ok,page=6
20260707T100811_a53ac0,2026-07-07T10:08:30.505381+00:00,csv_write,3crHpC7zD38,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:30.658367+00:00,comment_page_fetch,3crHpC7zD38,messi,0.1529,100,ok,page=7
20260707T100811_a53ac0,2026-07-07T10:08:30.660298+00:00,csv_write,3crHpC7zD38,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:30.905988+00:00,comment_page_fetch,3crHpC7zD38,messi,0.2456,100,ok,page=8
20260707T100811_a53ac0,2026-07-07T10:08:30.908016+00:00,csv_write,3crHpC7zD38,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:31.022215+00:00,comment_page_fetch,3crHpC7zD38,messi,0.1141,23,ok,page=9
20260707T100811_a53ac0,2026-07-07T10:08:31.023046+00:00,csv_write,3crHpC7zD38,messi,0.0005,23,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:31.025188+00:00,csv_write,yv7GbosCV7I,messi,0.0002,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:08:31.275781+00:00,comment_page_fetch,yv7GbosCV7I,messi,0.2501,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:08:31.277585+00:00,csv_write,yv7GbosCV7I,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:31.458170+00:00,comment_page_fetch,yv7GbosCV7I,messi,0.1805,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:08:31.460401+00:00,csv_write,yv7GbosCV7I,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:31.624306+00:00,comment_page_fetch,yv7GbosCV7I,messi,0.1638,100,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:08:31.625672+00:00,csv_write,yv7GbosCV7I,messi,0.001,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:31.892467+00:00,comment_page_fetch,yv7GbosCV7I,messi,0.2667,100,ok,page=4
20260707T100811_a53ac0,2026-07-07T10:08:31.894292+00:00,csv_write,yv7GbosCV7I,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:32.089231+00:00,comment_page_fetch,yv7GbosCV7I,messi,0.1949,100,ok,page=5
20260707T100811_a53ac0,2026-07-07T10:08:32.091051+00:00,csv_write,yv7GbosCV7I,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:32.229326+00:00,comment_page_fetch,yv7GbosCV7I,messi,0.1382,100,ok,page=6
20260707T100811_a53ac0,2026-07-07T10:08:32.231303+00:00,csv_write,yv7GbosCV7I,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:32.395829+00:00,comment_page_fetch,yv7GbosCV7I,messi,0.1644,100,ok,page=7
20260707T100811_a53ac0,2026-07-07T10:08:32.396204+00:00,csv_write,yv7GbosCV7I,messi,0.0003,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:32.544515+00:00,comment_page_fetch,yv7GbosCV7I,messi,0.1483,32,ok,page=8
20260707T100811_a53ac0,2026-07-07T10:08:32.545230+00:00,csv_write,yv7GbosCV7I,messi,0.0005,32,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:32.546195+00:00,csv_write,HgZCOkHVlFk,messi,0.0001,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:08:32.759933+00:00,comment_page_fetch,HgZCOkHVlFk,messi,0.2134,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:08:32.761955+00:00,csv_write,HgZCOkHVlFk,messi,0.0016,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:32.968157+00:00,comment_page_fetch,HgZCOkHVlFk,messi,0.2061,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:08:32.970348+00:00,csv_write,HgZCOkHVlFk,messi,0.0017,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:33.170868+00:00,comment_page_fetch,HgZCOkHVlFk,messi,0.2004,100,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:08:33.172835+00:00,csv_write,HgZCOkHVlFk,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:33.402557+00:00,comment_page_fetch,HgZCOkHVlFk,messi,0.2297,100,ok,page=4
20260707T100811_a53ac0,2026-07-07T10:08:33.404512+00:00,csv_write,HgZCOkHVlFk,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:33.715239+00:00,comment_page_fetch,HgZCOkHVlFk,messi,0.3107,100,ok,page=5
20260707T100811_a53ac0,2026-07-07T10:08:33.715662+00:00,csv_write,HgZCOkHVlFk,messi,0.0003,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:33.880029+00:00,comment_page_fetch,HgZCOkHVlFk,messi,0.1643,100,ok,page=6
20260707T100811_a53ac0,2026-07-07T10:08:33.881159+00:00,csv_write,HgZCOkHVlFk,messi,0.0008,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:34.071734+00:00,comment_page_fetch,HgZCOkHVlFk,messi,0.1905,100,ok,page=7
20260707T100811_a53ac0,2026-07-07T10:08:34.073695+00:00,csv_write,HgZCOkHVlFk,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:34.269085+00:00,comment_page_fetch,HgZCOkHVlFk,messi,0.1953,100,ok,page=8
20260707T100811_a53ac0,2026-07-07T10:08:34.270961+00:00,csv_write,HgZCOkHVlFk,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:34.426330+00:00,comment_page_fetch,HgZCOkHVlFk,messi,0.1553,77,ok,page=9
20260707T100811_a53ac0,2026-07-07T10:08:34.427910+00:00,csv_write,HgZCOkHVlFk,messi,0.0012,77,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:34.482058+00:00,video_stats_fetch,L-AwGJ0jF8E,messi,0.0537,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:34.533268+00:00,channel_stats_fetch,L-AwGJ0jF8E,messi,0.0511,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:34.533390+00:00,transcript_fetch,L-AwGJ0jF8E,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:08:34.622791+00:00,thumbnail_download,L-AwGJ0jF8E,messi,0.0893,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:34.684995+00:00,video_stats_fetch,jhVnjyIROuY,messi,0.0621,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:34.748163+00:00,channel_stats_fetch,jhVnjyIROuY,messi,0.0631,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:34.748258+00:00,transcript_fetch,jhVnjyIROuY,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:08:34.834601+00:00,thumbnail_download,jhVnjyIROuY,messi,0.0863,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:34.885141+00:00,video_stats_fetch,3H5F1qohG_8,messi,0.0504,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:34.933088+00:00,channel_stats_fetch,3H5F1qohG_8,messi,0.0479,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:34.933219+00:00,transcript_fetch,3H5F1qohG_8,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:08:35.065947+00:00,thumbnail_download,3H5F1qohG_8,messi,0.1327,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:35.118249+00:00,video_stats_fetch,j6bi_qXs-3E,messi,0.0521,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:35.187387+00:00,channel_stats_fetch,j6bi_qXs-3E,messi,0.069,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:35.187518+00:00,transcript_fetch,j6bi_qXs-3E,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:08:35.287169+00:00,thumbnail_download,j6bi_qXs-3E,messi,0.0996,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:35.342705+00:00,video_stats_fetch,zoxziDgVXa4,messi,0.0554,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:35.415918+00:00,channel_stats_fetch,zoxziDgVXa4,messi,0.0731,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:35.416035+00:00,transcript_fetch,zoxziDgVXa4,messi,0.0,1,skip,no_transcript
20260707T100811_a53ac0,2026-07-07T10:08:35.551361+00:00,thumbnail_download,zoxziDgVXa4,messi,0.1352,1,ok,
20260707T100811_a53ac0,2026-07-07T10:08:51.524420+00:00,llm_batch_call,,messi,15.9728,5,ok,
20260707T100811_a53ac0,2026-07-07T10:08:51.524875+00:00,csv_write,L-AwGJ0jF8E,messi,0.0,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:08:51.793003+00:00,comment_page_fetch,L-AwGJ0jF8E,messi,0.268,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:08:51.796460+00:00,csv_write,L-AwGJ0jF8E,messi,0.0026,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:51.940630+00:00,comment_page_fetch,L-AwGJ0jF8E,messi,0.144,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:08:51.942477+00:00,csv_write,L-AwGJ0jF8E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:52.045975+00:00,comment_page_fetch,L-AwGJ0jF8E,messi,0.1034,28,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:08:52.046635+00:00,csv_write,L-AwGJ0jF8E,messi,0.0004,28,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:52.047697+00:00,csv_write,jhVnjyIROuY,messi,0.0001,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:08:52.189051+00:00,comment_page_fetch,jhVnjyIROuY,messi,0.1411,48,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:08:52.190045+00:00,csv_write,jhVnjyIROuY,messi,0.0007,48,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:52.191127+00:00,csv_write,3H5F1qohG_8,messi,0.0001,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:08:52.453051+00:00,comment_page_fetch,3H5F1qohG_8,messi,0.2617,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:08:52.454984+00:00,csv_write,3H5F1qohG_8,messi,0.0015,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:52.605270+00:00,comment_page_fetch,3H5F1qohG_8,messi,0.1502,18,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:08:52.606185+00:00,csv_write,3H5F1qohG_8,messi,0.0005,18,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:52.607212+00:00,csv_write,j6bi_qXs-3E,messi,0.0001,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:08:52.771889+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1643,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:08:52.773564+00:00,csv_write,j6bi_qXs-3E,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:52.973829+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2002,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:08:52.975939+00:00,csv_write,j6bi_qXs-3E,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:53.356487+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.3805,100,ok,page=3
20260707T100811_a53ac0,2026-07-07T10:08:53.358261+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:53.508749+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1504,100,ok,page=4
20260707T100811_a53ac0,2026-07-07T10:08:53.510484+00:00,csv_write,j6bi_qXs-3E,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:53.769440+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2589,100,ok,page=5
20260707T100811_a53ac0,2026-07-07T10:08:53.771252+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:53.940530+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1692,100,ok,page=6
20260707T100811_a53ac0,2026-07-07T10:08:53.942285+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:54.151773+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2094,100,ok,page=7
20260707T100811_a53ac0,2026-07-07T10:08:54.152965+00:00,csv_write,j6bi_qXs-3E,messi,0.0008,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:54.300599+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1476,100,ok,page=8
20260707T100811_a53ac0,2026-07-07T10:08:54.302432+00:00,csv_write,j6bi_qXs-3E,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:54.458545+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.156,100,ok,page=9
20260707T100811_a53ac0,2026-07-07T10:08:54.460290+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:54.660960+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2006,100,ok,page=10
20260707T100811_a53ac0,2026-07-07T10:08:54.661635+00:00,csv_write,j6bi_qXs-3E,messi,0.0005,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:54.847566+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1859,100,ok,page=11
20260707T100811_a53ac0,2026-07-07T10:08:54.848225+00:00,csv_write,j6bi_qXs-3E,messi,0.0004,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:55.055776+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2075,100,ok,page=12
20260707T100811_a53ac0,2026-07-07T10:08:55.057569+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:55.266453+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2088,100,ok,page=13
20260707T100811_a53ac0,2026-07-07T10:08:55.268265+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:55.485925+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2176,100,ok,page=14
20260707T100811_a53ac0,2026-07-07T10:08:55.487782+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:55.669768+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1819,100,ok,page=15
20260707T100811_a53ac0,2026-07-07T10:08:55.671411+00:00,csv_write,j6bi_qXs-3E,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:55.852790+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1813,100,ok,page=16
20260707T100811_a53ac0,2026-07-07T10:08:55.853840+00:00,csv_write,j6bi_qXs-3E,messi,0.0007,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:56.018388+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1645,100,ok,page=17
20260707T100811_a53ac0,2026-07-07T10:08:56.022135+00:00,csv_write,j6bi_qXs-3E,messi,0.0027,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:56.198638+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1764,100,ok,page=18
20260707T100811_a53ac0,2026-07-07T10:08:56.199314+00:00,csv_write,j6bi_qXs-3E,messi,0.0005,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:56.474530+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2752,100,ok,page=19
20260707T100811_a53ac0,2026-07-07T10:08:56.476310+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:56.678517+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2021,100,ok,page=20
20260707T100811_a53ac0,2026-07-07T10:08:56.680337+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:56.880775+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2004,100,ok,page=21
20260707T100811_a53ac0,2026-07-07T10:08:56.882478+00:00,csv_write,j6bi_qXs-3E,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:57.060318+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1778,100,ok,page=22
20260707T100811_a53ac0,2026-07-07T10:08:57.061951+00:00,csv_write,j6bi_qXs-3E,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:57.244294+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1823,100,ok,page=23
20260707T100811_a53ac0,2026-07-07T10:08:57.245266+00:00,csv_write,j6bi_qXs-3E,messi,0.0007,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:57.468753+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2234,100,ok,page=24
20260707T100811_a53ac0,2026-07-07T10:08:57.469779+00:00,csv_write,j6bi_qXs-3E,messi,0.0007,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:57.649965+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1801,100,ok,page=25
20260707T100811_a53ac0,2026-07-07T10:08:57.651863+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:57.879656+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2277,100,ok,page=26
20260707T100811_a53ac0,2026-07-07T10:08:57.880739+00:00,csv_write,j6bi_qXs-3E,messi,0.0008,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:58.089902+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2091,100,ok,page=27
20260707T100811_a53ac0,2026-07-07T10:08:58.091660+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:58.308214+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2165,100,ok,page=28
20260707T100811_a53ac0,2026-07-07T10:08:58.309911+00:00,csv_write,j6bi_qXs-3E,messi,0.0012,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:58.480474+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1705,100,ok,page=29
20260707T100811_a53ac0,2026-07-07T10:08:58.482211+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:58.646333+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1641,100,ok,page=30
20260707T100811_a53ac0,2026-07-07T10:08:58.648104+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:58.937979+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2898,100,ok,page=31
20260707T100811_a53ac0,2026-07-07T10:08:58.939851+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:59.084500+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1446,100,ok,page=32
20260707T100811_a53ac0,2026-07-07T10:08:59.084878+00:00,csv_write,j6bi_qXs-3E,messi,0.0003,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:59.299199+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2143,100,ok,page=33
20260707T100811_a53ac0,2026-07-07T10:08:59.300940+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:59.531690+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2307,100,ok,page=34
20260707T100811_a53ac0,2026-07-07T10:08:59.533413+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:59.756972+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.2235,100,ok,page=35
20260707T100811_a53ac0,2026-07-07T10:08:59.758830+00:00,csv_write,j6bi_qXs-3E,messi,0.0014,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:08:59.931093+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1722,100,ok,page=36
20260707T100811_a53ac0,2026-07-07T10:08:59.932850+00:00,csv_write,j6bi_qXs-3E,messi,0.0013,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:09:00.077833+00:00,comment_page_fetch,j6bi_qXs-3E,messi,0.1449,67,ok,page=37
20260707T100811_a53ac0,2026-07-07T10:09:00.079095+00:00,csv_write,j6bi_qXs-3E,messi,0.0009,67,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:09:00.080143+00:00,csv_write,zoxziDgVXa4,messi,0.0001,1,ok,video_row
20260707T100811_a53ac0,2026-07-07T10:09:00.289236+00:00,comment_page_fetch,zoxziDgVXa4,messi,0.2088,100,ok,page=1
20260707T100811_a53ac0,2026-07-07T10:09:00.289711+00:00,csv_write,zoxziDgVXa4,messi,0.0003,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:09:00.476217+00:00,comment_page_fetch,zoxziDgVXa4,messi,0.1865,100,ok,page=2
20260707T100811_a53ac0,2026-07-07T10:09:00.477541+00:00,csv_write,zoxziDgVXa4,messi,0.0005,100,ok,comment_rows
20260707T100811_a53ac0,2026-07-07T10:09:00.673866+00:00,comment_page_fetch,zoxziDgVXa4,messi,0.1963,100,ok,page=3
